Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
29.09.2021;15:46:55;LVS 3.1;977;4163:42:00;6:00;62,4;2,3;2,21;13,795;13,276;62,3;1008;10,3;;;25,2;62,1;1;Time;;;;
29.09.2021;16:46:55;LVS 3.1;977;4164:42:00;7:00;63,7;2,3;2,21;16,095;15,487;62,2;1007;9,6;;;27,1;63,3;1;Time;;;;
29.09.2021;17:46:55;LVS 3.1;977;4165:42:00;8:00;64,4;2,3;2,23;18,395;17,715;61,9;1007;7,4;;;27,1;68,6;1;Time;;;;
29.09.2021;18:46:55;LVS 3.1;977;4166:42:00;9:00;64,6;2,3;2,23;20,695;19,949;61,9;1007;6,6;;;27,1;73;1;Time;;;;
29.09.2021;19:46:55;LVS 3.1;977;4167:42:00;10:00;64,8;2,3;2,24;22,995;22,188;62,1;1007;6;;;26,9;73,8;1;Time;;;;
29.09.2021;20:46:55;LVS 3.1;977;4168:42:00;11:00;65;2,3;2,24;25,295;24,432;62,4;1007;5,5;;;26,9;76,2;1;Time;;;;
29.09.2021;21:46:55;LVS 3.1;977;4169:42:00;12:00;65;2,3;2,25;27,595;26,679;62,4;1007;5;;;26,9;76,9;1;Time;;;;
29.09.2021;22:46:55;LVS 3.1;977;4170:42:00;13:00;65,1;2,3;2,25;29,895;28,926;62,7;1007;5;;;27;75,1;1;Time;;;;
29.09.2021;23:46:55;LVS 3.1;977;4171:42:00;14:00;65;2,3;2,25;32,195;31,174;62,7;1007;4,9;;;27,1;75,3;1;Time;;;;
30.09.2021;0:46:55;LVS 3.1;977;4172:42:00;15:00;65;2,3;2,25;34,495;33,423;63;1007;4,9;;;27;76;1;Time;;;;
30.09.2021;1:46:55;LVS 3.1;977;4173:42:00;16:00;65,1;2,3;2,25;36,795;35,671;63;1007;4,9;;;27,3;79,9;1;Time;;;;
30.09.2021;2:46:55;LVS 3.1;977;4174:42:00;17:00;65,2;2,3;2,25;39,095;37,922;63;1007;4,8;;;27,1;82,3;1;Time;;;;
30.09.2021;3:46:55;LVS 3.1;977;4175:42:00;18:00;65,1;2,3;2,25;41,395;40,172;63;1007;4,7;;;27,2;82,1;1;Time;;;;
30.09.2021;4:46:55;LVS 3.1;977;4176:42:00;19:00;65,2;2,3;2,25;43,694;42,421;63,5;1007;4,8;;;27,6;79,5;1;Time;;;;
30.09.2021;5:46:55;LVS 3.1;977;4177:42:00;20:00;65,2;2,3;2,25;45,994;44,671;63,3;1007;4,8;;;27,6;79,7;1;Time;;;;
30.09.2021;6:46:55;LVS 3.1;977;4178:42:00;21:00;65,2;2,3;2,25;48,294;46,92;63,6;1007;4,9;;;27,4;80,5;1;Time;;;;
30.09.2021;7:46:55;LVS 3.1;977;4179:42:00;22:00;65,2;2,3;2,25;50,594;49,171;64,1;1008;4,8;;;27,5;79,1;1;Time;;;;
30.09.2021;8:46:55;LVS 3.1;977;4180:42:00;23:00;65,2;2,3;2,26;52,894;51,421;63,3;1008;4,8;;;27,5;79,9;1;Time;;;;
30.09.2021;9:41:03;LVS 3.1;977;4181:37:00;23:54;65,1;2,3;2,27;54,969;53,452;63,5;1008;4,8;;;27,3;79,9;1;Time;;;end;
30.09.2021;9:41:03;LVS 3.1;977;4181:37:00;23:54;65,1;2,3;2,28;54,969;53,452;63,5;1008;6,7;;;27;73,5;1;Time;;;average values;
01.10.2021;9:12:00;LVS 3.1;977;4181:37:00;0:00;0;0;0;0;0;63,3;1009;4,8;;;37;79,1;1;Time;;;start of measurement;
01.10.2021;9:30:00;LVS 3.1;977;4181:37:00;0:00;0;0;0;0;0;0,5;1010;4,8;;;35,2;79,6;1;Time;;;start of sample;
01.10.2021;10:30:00;LVS 3.1;977;4182:37:00;1:00;64,8;2,29;2,25;2,295;2,247;61,3;1009;5;;;28;78,2;1;Time;;;;
01.10.2021;11:30:00;LVS 3.1;977;4183:37:00;2:00;64,7;2,3;2,25;4,595;4,495;61,4;1009;5,3;;;27;75,1;1;Time;;;;
01.10.2021;12:30:00;LVS 3.1;977;4184:37:00;3:00;65;2,3;2,25;6,895;6,743;61,4;1009;5,4;;;27,4;74;1;Time;;;;
01.10.2021;13:30:00;LVS 3.1;977;4185:37:00;4:00;64,9;2,3;2,25;9,195;8,99;61,4;1009;5,5;;;27,1;74,9;1;Time;;;;
01.10.2021;14:30:00;LVS 3.1;977;4186:37:00;5:00;64,9;2,3;2,25;11,495;11,237;61,4;1008;5,5;;;27,1;74,2;1;Time;;;;
01.10.2021;15:30:00;LVS 3.1;977;4187:37:00;6:00;64,8;2,3;2,25;13,795;13,483;61,7;1008;5,5;;;27;73,6;1;Time;;;;
01.10.2021;16:30:00;LVS 3.1;977;4188:37:00;7:00;64,8;2,3;2,25;16,095;15,729;61,7;1008;5,4;;;27,1;74,1;1;Time;;;;
01.10.2021;17:30:00;LVS 3.1;977;4189:37:00;8:00;64,9;2,3;2,25;18,395;17,974;61,9;1008;5,4;;;27,1;74,8;1;Time;;;;
01.10.2021;18:30:00;LVS 3.1;977;4190:37:00;9:00;65,2;2,3;2,25;20,695;20,223;62,2;1007;5;;;27,3;75,7;1;Time;;;;
01.10.2021;19:30:00;LVS 3.1;977;4191:37:00;10:00;65;2,3;2,25;22,995;22,476;62,2;1007;4,4;;;27,4;80,7;1;Time;;;;
01.10.2021;20:30:00;LVS 3.1;977;4192:37:00;11:00;65,2;2,3;2,25;25,295;24,726;62,2;1007;4,8;;;27,5;81,5;1;Time;;;;
01.10.2021;21:30:00;LVS 3.1;977;4193:37:00;12:00;65,4;2,3;2,25;27,595;26,98;62,8;1007;4,2;;;27,4;83,4;1;Time;;;;
01.10.2021;22:30:00;LVS 3.1;977;4194:37:00;13:00;65,7;2,3;2,27;29,895;29,246;63,1;1007;2,7;;;27;88,4;1;Time;;;;
01.10.2021;23:30:00;LVS 3.1;977;4195:37:00;14:00;65,7;2,3;2,27;32,195;31,517;62,8;1007;2,2;;;26,8;90,1;1;Time;;;;
02.10.2021;0:30:00;LVS 3.1;977;4196:37:00;15:00;65,9;2,3;2,27;34,495;33,792;63,1;1007;1,8;;;26,6;91,9;1;Time;;;;
02.10.2021;1:30:00;LVS 3.1;977;4197:37:00;16:00;65,6;2,3;2,27;36,795;36,065;63,4;1008;2;;;26,6;92,1;1;Time;;;;
02.10.2021;2:30:00;LVS 3.1;977;4198:37:00;17:00;65,4;2,3;2,26;39,095;38,329;63,1;1007;3;;;27,1;91,4;1;Time;;;;
02.10.2021;3:30:00;LVS 3.1;977;4199:37:00;18:00;65,3;2,3;2,26;41,395;40,585;63,6;1007;4,1;;;27,5;87,3;1;Time;;;;
02.10.2021;4:30:00;LVS 3.1;977;4200:37:00;19:00;65,3;2,3;2,26;43,695;42,84;63,3;1007;4,2;;;27,2;85,2;1;Time;;;;
02.10.2021;5:30:00;LVS 3.1;977;4201:37:00;20:00;65,3;2,3;2,26;45,995;45,096;63,3;1007;4;;;26,6;84,7;1;Time;;;;
02.10.2021;6:30:00;LVS 3.1;977;4202:37:00;21:00;65,3;2,3;2,26;48,295;47,352;63,6;1007;4,1;;;27;85;1;Time;;;;
02.10.2021;7:30:00;LVS 3.1;977;4203:37:00;22:00;65,3;2,3;2,26;50,595;49,608;63,9;1007;4,1;;;27,4;85;1;Time;;;;
02.10.2021;8:30:00;LVS 3.1;977;4204:37:00;23:00;65,3;2,3;2,26;52,895;51,862;63,9;1008;4,3;;;27,1;83,5;1;Time;;;;
02.10.2021;9:25:03;LVS 3.1;977;4205:32:00;23:55;64,8;2,3;2,25;55,006;53,924;63,7;1008;5,2;;;27,4;80,9;1;Time;;;end;
02.10.2021;9:25:03;LVS 3.1;977;4205:32:00;23:55;64,8;2,3;2,27;55,006;53,924;64;1008;4,3;;;27,2;81,9;1;Time;;;average values;
02.10.2021;9:29:01;LVS 3.1;977;4205:32:00;0:00;0;0;0;0;0;0;1008;5,8;;;30,6;78,9;1;Time;;;start of measurement;
02.10.2021;9:30:00;LVS 3.1;977;4205:32:00;0:00;0;0;0;0;0;0;1008;5,8;;;30,8;78,4;1;Time;;;start of sample;
02.10.2021;10:30:00;LVS 3.1;977;4206:32:00;1:00;64,4;2,29;2,23;2,295;2,233;62;1008;6,4;;;27,6;76,1;1;Time;;;;
02.10.2021;11:30:00;LVS 3.1;977;4207:32:00;2:00;64,4;2,3;2,23;4,595;4,462;62,2;1008;7,4;;;28,1;71,2;1;Time;;;;
02.10.2021;12:30:00;LVS 3.1;977;4208:32:00;3:00;64,4;2,3;2,22;6,895;6,686;62,2;1008;8,2;;;28,3;67,7;1;Time;;;;
02.10.2021;13:30:00;LVS 3.1;977;4209:32:00;4:00;64,2;2,3;2,22;9,195;8,908;61,9;1007;8,2;;;28,2;66,4;1;Time;;;;
02.10.2021;14:30:00;LVS 3.1;977;4210:32:00;5:00;64,1;2,3;2,22;11,495;11,125;61,9;1007;8,9;;;28,5;63,3;1;Time;;;;
02.10.2021;15:30:00;LVS 3.1;977;4211:32:00;6:00;64,1;2,3;2,22;13,795;13,34;62,2;1007;9;;;28,8;63;1;Time;;;;
02.10.2021;16:30:00;LVS 3.1;977;4212:32:00;7:00;64,1;2,3;2,21;16,095;15,553;62,5;1007;9,2;;;28,7;62;1;Time;;;;
02.10.2021;17:30:00;LVS 3.1;977;4213:32:00;8:00;64,4;2,3;2,22;18,395;17,772;62,5;1006;8,4;;;28,4;66,2;1;Time;;;;
02.10.2021;18:30:00;LVS 3.1;977;4214:32:00;9:00;64,5;2,3;2,22;20,695;19,997;63,1;1006;7,6;;;27,8;69,1;1;Time;;;;
02.10.2021;19:30:00;LVS 3.1;977;4215:32:00;10:00;64,8;2,3;2,23;22,995;22,227;63;1006;6,9;;;27,9;74,4;1;Time;;;;
02.10.2021;20:30:00;LVS 3.1;977;4216:32:00;11:00;65,1;2,3;2,24;25,295;24,466;63;1006;5,7;;;27,8;79;1;Time;;;;
02.10.2021;21:30:00;LVS 3.1;977;4217:32:00;12:00;65,2;2,3;2,25;27,595;26,717;63,3;1006;4,3;;;26,9;83,9;1;Time;;;;
02.10.2021;22:30:00;LVS 3.1;977;4218:32:00;13:00;64,9;2,3;2,25;29,895;28,963;63,1;1006;5;;;26,8;80,1;1;Time;;;;
02.10.2021;23:30:00;LVS 3.1;977;4219:32:00;14:00;65,1;2,3;2,25;32,195;31,21;63,4;1006;4,8;;;26,8;80;1;Time;;;;
03.10.2021;0:30:00;LVS 3.1;977;4220:32:00;15:00;65,3;2,3;2,26;34,495;33,461;63,6;1006;4,4;;;26,8;80,9;1;Time;;;;
03.10.2021;1:30:00;LVS 3.1;977;4221:32:00;16:00;65,5;2,3;2,26;36,795;35,717;64,5;1006;3,7;;;26,8;82,6;1;Time;;;;
03.10.2021;2:30:00;LVS 3.1;977;4222:32:00;17:00;65,5;2,3;2,26;39,095;37,976;64,2;1007;3,5;;;26,6;82,1;1;Time;;;;
03.10.2021;3:30:00;LVS 3.1;977;4223:32:00;18:00;66;2,3;2,27;41,395;40,245;64,5;1007;2,3;;;26,4;86,2;1;Time;;;;
03.10.2021;4:30:00;LVS 3.1;977;4224:32:00;19:00;66,2;2,3;2,28;43,695;42,523;64,8;1007;1,1;;;26,2;89,9;1;Time;;;;
03.10.2021;5:30:00;LVS 3.1;977;4225:32:00;20:00;66,1;2,3;2,28;45,995;44,804;64,8;1007;0,8;;;25,8;91,6;1;Time;;;;
03.10.2021;6:30:00;LVS 3.1;977;4226:32:00;21:00;66,1;2,3;2,28;48,295;47,085;65,1;1007;0,8;;;25,7;92,1;1;Time;;;;
03.10.2021;7:30:00;LVS 3.1;977;4227:32:00;22:00;65,7;2,3;2,27;50,595;49,359;65,1;1007;1,7;;;26;91,3;1;Time;;;;
03.10.2021;8:30:00;LVS 3.1;977;4228:32:00;23:00;65,4;2,3;2,26;52,895;51,615;65,1;1007;3,9;;;26,5;82,6;1;Time;;;;
03.10.2021;9:25:03;LVS 3.1;977;4229:27:00;23:55;65,2;2,3;2,25;55,005;53,68;65,1;1007;4,5;;;26,8;78,6;1;Time;;;end;
03.10.2021;9:25:03;LVS 3.1;977;4229:27:00;23:55;65,2;2,3;2,27;55,005;53,68;65,1;1008;5,3;;;27,3;77,5;1;Time;;;average values;
05.10.2021;9:27:19;LVS 3.1;977;4229:27:00;0:00;0;0;0;0;0;1,2;1015;6,6;;;26,2;85,4;1;Time;;;start of measurement;
05.10.2021;9:30:00;LVS 3.1;977;4229:27:00;0:00;0;0;0;0;0;1,2;1014;6,7;;;26,2;84,5;1;Time;;;start of sample;
05.10.2021;10:30:00;LVS 3.1;977;4230:27:00;1:00;63,2;2,29;2,24;2,295;2,243;58,5;1014;6,9;;;25,2;83,5;1;Time;;;;
05.10.2021;11:30:00;LVS 3.1;977;4231:27:00;2:00;64,2;2,3;2,24;4,595;4,48;58,3;1013;7,9;;;27,3;79,9;1;Time;;;;
05.10.2021;12:30:00;LVS 3.1;977;4232:27:00;3:00;64,3;2,3;2,23;6,895;6,711;57,9;1013;8,7;;;28,5;76,8;1;Time;;;;
05.10.2021;13:30:00;LVS 3.1;977;4233:27:00;4:00;64,1;2,3;2,22;9,195;8,935;57,8;1013;9,4;;;29;73,5;1;Time;;;;
05.10.2021;14:30:00;LVS 3.1;977;4234:27:00;5:00;63,9;2,3;2,23;11,495;11,161;57,6;1013;9,3;;;28,2;71,5;1;Time;;;;
05.10.2021;15:30:00;LVS 3.1;977;4235:27:00;6:00;63,9;2,3;2,23;13,795;13,388;57,9;1013;9,2;;;27,4;71,3;1;Time;;;;
05.10.2021;16:30:00;LVS 3.1;977;4236:27:00;7:00;64;2,3;2,23;16,095;15,614;57,6;1013;9,2;;;27,4;69,5;1;Time;;;;
05.10.2021;17:30:00;LVS 3.1;977;4237:27:00;8:00;64;2,3;2,23;18,395;17,842;58,2;1013;9;;;27,3;66,7;1;Time;;;;
05.10.2021;18:30:00;LVS 3.1;977;4238:27:00;9:00;64;2,3;2,23;20,695;20,071;58,2;1013;8,8;;;27,2;65,5;1;Time;;;;
05.10.2021;19:30:00;LVS 3.1;977;4239:27:00;10:00;64,1;2,3;2,23;22,995;22,302;57,9;1013;8,7;;;27,3;66,6;1;Time;;;;
05.10.2021;20:30:00;LVS 3.1;977;4240:27:00;11:00;64,1;2,3;2,23;25,295;24,534;57,9;1013;8,5;;;27,3;65,6;1;Time;;;;
05.10.2021;21:30:00;LVS 3.1;977;4241:27:00;12:00;64,2;2,3;2,23;27,595;26,768;58,5;1013;8,4;;;27,2;66,2;1;Time;;;;
05.10.2021;22:30:00;LVS 3.1;977;4242:27:00;13:00;64,2;2,3;2,24;29,895;29,003;58,2;1013;8,2;;;27,1;67,5;1;Time;;;;
05.10.2021;23:30:00;LVS 3.1;977;4243:27:00;14:00;64,3;2,3;2,24;32,195;31,241;58,2;1013;7,9;;;27;66,6;1;Time;;;;
06.10.2021;0:30:00;LVS 3.1;977;4244:27:00;15:00;64,4;2,3;2,24;34,495;33,483;58,5;1014;7,6;;;26,6;66,5;1;Time;;;;
06.10.2021;1:30:00;LVS 3.1;977;4245:27:00;16:00;64,5;2,3;2,24;36,795;35,727;58,5;1014;7,4;;;26,6;65,9;1;Time;;;;
06.10.2021;2:30:00;LVS 3.1;977;4246:27:00;17:00;64,5;2,3;2,25;39,095;37,972;58,5;1014;7,2;;;26,5;65,4;1;Time;;;;
06.10.2021;3:30:00;LVS 3.1;977;4247:27:00;18:00;64,5;2,3;2,25;41,395;40,22;59;1014;6,9;;;26,7;66;1;Time;;;;
06.10.2021;4:30:00;LVS 3.1;977;4248:27:00;19:00;64,6;2,3;2,25;43,695;42,469;58,8;1014;6,8;;;26,8;66,5;1;Time;;;;
06.10.2021;5:30:00;LVS 3.1;977;4249:27:00;20:00;64,5;2,3;2,25;45,995;44,72;59,3;1015;6,7;;;27;66,5;1;Time;;;;
06.10.2021;6:30:00;LVS 3.1;977;4250:27:00;21:00;64,6;2,3;2,26;48,295;46,972;59,3;1015;6,6;;;27,2;67,7;1;Time;;;;
06.10.2021;7:30:00;LVS 3.1;977;4251:27:00;22:00;64,7;2,3;2,25;50,596;49,226;59,6;1015;6,4;;;27,3;68,5;1;Time;;;;
06.10.2021;8:30:00;LVS 3.1;977;4252:27:00;23:00;64,7;2,3;2,26;52,896;51,479;59,6;1015;6,7;;;27,4;67,7;1;Time;;;;
06.10.2021;9:25:03;LVS 3.1;977;4253:22:00;23:55;64,2;2,3;2,24;55,006;53,536;59,9;1016;8;;;27,8;61,9;1;Time;;;end;
06.10.2021;9:25:03;LVS 3.1;977;4253:22:00;23:55;64,2;2,3;2,26;55,006;53,536;59,7;1014;7,9;;;27,2;68,9;1;Time;;;average values;
06.10.2021;9:26:19;LVS 3.1;977;4253:22:00;0:00;0;0;0;0;0;0;1016;8,5;;;30,8;58,9;1;Time;;;start of measurement;
06.10.2021;9:30:00;LVS 3.1;977;4253:22:00;0:00;0;0;0;0;0;0;1016;8,6;;;31,4;58,6;1;Time;;;start of sample;
06.10.2021;10:30:00;LVS 3.1;977;4254:22:00;1:00;63,9;2,29;2,23;2,295;2,232;63,5;1016;8,9;;;28,1;56,9;1;Time;;;;
06.10.2021;11:30:00;LVS 3.1;977;4255:22:00;2:00;62,4;2,3;2,22;4,595;4,456;64,5;1017;10,5;;;28;52;1;Time;;;;
06.10.2021;12:30:00;LVS 3.1;977;4256:22:00;3:00;61,5;2,3;2,22;6,895;6,676;65;1017;11,5;;;25,6;49,4;1;Time;;;;
06.10.2021;13:30:00;LVS 3.1;977;4257:22:00;4:00;61,3;2,3;2,21;9,195;8,89;65;1017;12,1;;;25,5;47,6;1;Time;;;;
06.10.2021;14:30:00;LVS 3.1;977;4258:22:00;5:00;61,4;2,3;2,21;11,495;11,102;65,3;1017;12,3;;;25,6;46,2;1;Time;;;;
06.10.2021;15:30:00;LVS 3.1;977;4259:22:00;6:00;61,4;2,3;2,21;13,795;13,314;65;1017;12,3;;;25,4;45,7;1;Time;;;;
06.10.2021;16:30:00;LVS 3.1;977;4260:22:00;7:00;61,6;2,3;2,21;16,095;15,527;64,7;1016;11,9;;;24,9;46,7;1;Time;;;;
06.10.2021;17:30:00;LVS 3.1;977;4261:22:00;8:00;62;2,3;2,22;18,395;17,749;65;1016;10,8;;;24,5;49,5;1;Time;;;;
06.10.2021;18:30:00;LVS 3.1;977;4262:22:00;9:00;64,3;2,3;2,24;20,695;19,989;65;1016;8,3;;;26,3;60,5;1;Time;;;;
06.10.2021;19:30:00;LVS 3.1;977;4263:22:00;10:00;64,4;2,3;2,25;22,995;22,241;64;1015;6,5;;;27,2;67,7;1;Time;;;;
06.10.2021;20:30:00;LVS 3.1;977;4264:22:00;11:00;64,5;2,3;2,24;25,295;24,481;64,3;1015;8;;;27,2;61,9;1;Time;;;;
06.10.2021;21:30:00;LVS 3.1;977;4265:22:00;12:00;64,7;2,3;2,24;27,595;26,723;64,2;1015;7,8;;;27,2;61,5;1;Time;;;;
06.10.2021;22:30:00;LVS 3.1;977;4266:22:00;13:00;64,7;2,3;2,24;29,895;28,968;64,5;1015;7,5;;;27,4;60,9;1;Time;;;;
06.10.2021;23:30:00;LVS 3.1;977;4267:22:00;14:00;64,8;2,3;2,25;32,195;31,216;64,8;1015;7,2;;;27,4;61,4;1;Time;;;;
07.10.2021;0:30:00;LVS 3.1;977;4268:22:00;15:00;65;2,3;2,25;34,495;33,468;65,1;1015;6,7;;;27,2;61,8;1;Time;;;;
07.10.2021;1:30:00;LVS 3.1;977;4269:22:00;16:00;65,1;2,3;2,26;36,795;35,726;65,1;1016;6,1;;;27,1;63;1;Time;;;;
07.10.2021;2:30:00;LVS 3.1;977;4270:22:00;17:00;65,1;2,3;2,26;39,095;37,986;65,1;1016;5,8;;;26,8;62,9;1;Time;;;;
07.10.2021;3:30:00;LVS 3.1;977;4271:22:00;18:00;65,3;2,3;2,26;41,395;40,251;65,7;1016;5,5;;;26,7;62,9;1;Time;;;;
07.10.2021;4:30:00;LVS 3.1;977;4272:22:00;19:00;65,4;2,3;2,27;43,695;42,518;65,4;1016;5,1;;;26,5;62;1;Time;;;;
07.10.2021;5:30:00;LVS 3.1;977;4273:22:00;20:00;66;2,3;2,28;45,995;44,796;66,2;1017;4;;;26,4;67;1;Time;;;;
07.10.2021;6:30:00;LVS 3.1;977;4274:22:00;21:00;66,2;2,3;2,3;48,295;47,091;66,5;1017;1,8;;;26,3;77,3;1;Time;;;;
07.10.2021;7:30:00;LVS 3.1;977;4275:22:00;22:00;66,3;2,3;2,3;50,595;49,392;66,5;1017;1,3;;;26;79;1;Time;;;;
07.10.2021;8:30:00;LVS 3.1;977;4276:22:00;23:00;65;2,3;2,28;52,895;51,663;66,8;1017;4,7;;;27,3;69,1;1;Time;;;;
07.10.2021;9:25:03;LVS 3.1;977;4277:17:00;23:55;64,7;2,3;2,25;55,005;53,724;67,1;1017;7,9;;;29,3;57,4;1;Time;;;end;
07.10.2021;9:25:03;LVS 3.1;977;4277:17:00;23:55;64,7;2,3;2,26;55,005;53,724;67,1;1016;7,7;;;26,6;59,6;1;Time;;;average values;
08.10.2021;9:20:25;LVS 3.1;977;4277:17:00;0:00;0;0;0;0;0;1,8;1017;6,6;;;23;59,5;1;Time;;;start of measurement;
08.10.2021;9:30:00;LVS 3.1;977;4277:17:00;0:00;0;0;0;0;0;2,1;1017;6,9;;;23;59,2;1;Time;;;start of sample;
08.10.2021;10:30:00;LVS 3.1;977;4278:17:00;1:00;63,4;2,29;2,24;2,295;2,238;62,8;1016;8,2;;;26;55,3;1;Time;;;;
08.10.2021;11:30:00;LVS 3.1;977;4279:17:00;2:00;63,7;2,3;2,23;4,595;4,465;62;1016;9,9;;;28,3;48,1;1;Time;;;;
08.10.2021;12:30:00;LVS 3.1;977;4280:17:00;3:00;61,6;2,3;2,22;6,895;6,683;63,4;1016;11,2;;;26,7;42,8;1;Time;;;;
08.10.2021;13:30:00;LVS 3.1;977;4281:17:00;4:00;61,4;2,3;2,21;9,195;8,896;63,8;1016;12;;;26;37,8;1;Time;;;;
08.10.2021;14:30:00;LVS 3.1;977;4282:17:00;5:00;61,2;2,3;2,21;11,495;11,103;63,3;1016;12,6;;;26;35,7;1;Time;;;;
08.10.2021;15:30:00;LVS 3.1;977;4283:17:00;6:00;61,2;2,3;2,2;13,795;13,323;63,3;1016;13,3;;;26,1;35,2;1;Time;;;;
08.10.2021;16:30:00;LVS 3.1;977;4284:17:00;7:00;61,4;2,3;2,21;16,095;15,53;63,2;1015;12,4;;;25,4;36,7;1;Time;;;;
08.10.2021;17:30:00;LVS 3.1;977;4285:17:00;8:00;62;2,3;2,21;18,395;17,743;63,8;1014;11,4;;;25,1;40,1;1;Time;;;;
08.10.2021;18:30:00;LVS 3.1;977;4286:17:00;9:00;64,5;2,3;2,24;20,695;19,983;63,8;1014;7,8;;;26,1;54,4;1;Time;;;;
08.10.2021;19:30:00;LVS 3.1;977;4287:17:00;10:00;65,1;2,3;2,25;22,995;22,237;63,4;1013;5,7;;;27;62,5;1;Time;;;;
08.10.2021;20:30:00;LVS 3.1;977;4288:17:00;11:00;65,3;2,3;2,26;25,295;24,494;63,6;1012;5,4;;;27,2;62,8;1;Time;;;;
08.10.2021;21:30:00;LVS 3.1;977;4289:17:00;12:00;65,4;2,3;2,26;27,595;26,752;64,1;1012;5;;;27,2;65,5;1;Time;;;;
08.10.2021;22:30:00;LVS 3.1;977;4290:17:00;13:00;65,5;2,3;2,26;29,895;29,013;64,4;1012;4,7;;;27,1;68;1;Time;;;;
08.10.2021;23:30:00;LVS 3.1;977;4291:17:00;14:00;65,9;2,3;2,26;32,195;31,277;65,3;1012;4,2;;;26,9;69,2;1;Time;;;;
09.10.2021;0:30:00;LVS 3.1;977;4292:17:00;15:00;65,9;2,3;2,27;34,495;33,546;65,5;1012;3,6;;;26,8;70,9;1;Time;;;;
09.10.2021;1:30:00;LVS 3.1;977;4293:17:00;16:00;65,8;2,3;2,27;36,795;35,811;65,8;1012;4,1;;;26,8;68,7;1;Time;;;;
09.10.2021;2:30:00;LVS 3.1;977;4294:17:00;17:00;66,3;2,3;2,27;39,095;38,083;66,4;1012;3,2;;;26,7;73,1;1;Time;;;;
09.10.2021;3:30:00;LVS 3.1;977;4295:17:00;18:00;66,2;2,3;2,28;41,395;40,36;66,9;1011;2,7;;;26,6;75,8;1;Time;;;;
09.10.2021;4:30:00;LVS 3.1;977;4296:17:00;19:00;66,4;2,3;2,28;43,695;42,636;67,2;1011;2,5;;;26,6;75,7;1;Time;;;;
09.10.2021;5:30:00;LVS 3.1;977;4297:17:00;20:00;66,6;2,3;2,28;45,995;44,917;67,8;1011;2;;;26,3;77,9;1;Time;;;;
09.10.2021;6:30:00;LVS 3.1;977;4298:17:00;21:00;66,6;2,3;2,28;48,295;47,198;68,4;1010;1,8;;;26,1;77,2;1;Time;;;;
09.10.2021;7:30:00;LVS 3.1;977;4299:17:00;22:00;66,4;2,3;2,28;50,595;49,48;69;1010;1,7;;;26,3;77,4;1;Time;;;;
09.10.2021;8:30:00;LVS 3.1;977;4300:17:00;23:00;65,8;2,3;2,26;52,895;51,739;68,7;1010;4,5;;;27,3;65,5;1;Time;;;;
09.10.2021;9:25:03;LVS 3.1;977;4301:12:00;23:55;65;2,3;2,25;55,005;53,802;69,2;1010;5,8;;;27,8;60,1;1;Time;;;end;
09.10.2021;9:25:03;LVS 3.1;977;4301:12:00;23:55;65;2,3;2,25;55,005;53,802;69,2;1012;6,5;;;26,6;59,9;1;Time;;;average values;
09.10.2021;9:26:57;LVS 3.1;977;4301:12:00;0:00;0;0;0;0;0;0;1011;6;;;29,2;60,1;1;Time;;;start of measurement;
09.10.2021;9:30:00;LVS 3.1;977;4301:12:00;0:00;0;0;0;0;0;0;1011;6,1;;;29,8;59,4;1;Time;;;start of sample;
09.10.2021;10:30:00;LVS 3.1;977;4302:12:00;1:00;63,7;2,29;2,23;2,295;2,23;60,2;1011;7,5;;;27,1;56,4;1;Time;;;;
09.10.2021;11:30:00;LVS 3.1;977;4303:12:00;2:00;63,2;2,3;2,21;4,595;4,444;60,6;1010;10,2;;;28,7;49;1;Time;;;;
09.10.2021;12:30:00;LVS 3.1;977;4304:12:00;3:00;61,1;2,3;2,2;6,895;6,646;61,7;1011;11,8;;;25,8;42,2;1;Time;;;;
09.10.2021;13:30:00;LVS 3.1;977;4305:12:00;4:00;60,8;2,3;2,2;9,195;8,842;62;1011;12,7;;;25,6;39;1;Time;;;;
09.10.2021;14:30:00;LVS 3.1;977;4306:12:00;5:00;60,7;2,3;2,19;11,495;11,031;62;1011;13,5;;;25,7;36,5;1;Time;;;;
09.10.2021;15:30:00;LVS 3.1;977;4307:12:00;6:00;60,8;2,3;2,19;13,795;13,217;61,7;1010;13,7;;;25,8;38,9;1;Time;;;;
09.10.2021;16:30:00;LVS 3.1;977;4308:12:00;7:00;61;2,3;2,19;16,095;15,407;61,7;1010;12,9;;;25,4;39,4;1;Time;;;;
09.10.2021;17:30:00;LVS 3.1;977;4309:12:00;8:00;61,4;2,3;2,2;18,395;17,605;62;1009;11,9;;;25;41;1;Time;;;;
09.10.2021;18:30:00;LVS 3.1;977;4310:12:00;9:00;63;2,3;2,21;20,695;19,817;62,4;1009;9,9;;;25,3;45,7;1;Time;;;;
09.10.2021;19:30:00;LVS 3.1;977;4311:12:00;10:00;63,8;2,3;2,22;22,995;22,035;61,7;1008;8,9;;;27,4;48,8;1;Time;;;;
