Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
24.11.2021;11:30:00;PNS 18T DM-6.1;10704;5356:02:00;2:00;39,6;2,3;2,28;4,597;4,564;69,6;986;-4,7;23,7;20,6;27,8;81,7;2;Period(Time);2;2;;
24.11.2021;12:30:00;PNS 18T DM-6.1;10704;5357:02:00;3:00;39,6;2,3;2,27;6,897;6,839;70,4;985;-4,3;24;20,6;28,1;81,7;2;Period(Time);2;2;;
24.11.2021;13:30:00;PNS 18T DM-6.1;10704;5358:02:00;4:00;39,5;2,3;2,27;9,197;9,106;69,9;984;-3,8;24,2;20,6;28,4;82,5;2;Period(Time);2;2;;
24.11.2021;14:30:00;PNS 18T DM-6.1;10704;5359:02:00;5:00;39,5;2,3;2,26;11,497;11,366;69,3;982;-3,3;24,6;20,6;28,6;82,6;2;Period(Time);2;2;;
24.11.2021;15:30:00;PNS 18T DM-6.1;10704;5360:02:00;6:00;39,5;2,3;2,26;13,797;13,62;69,5;981;-3;24,6;20,6;28,8;82,1;2;Period(Time);2;2;;
24.11.2021;16:30:00;PNS 18T DM-6.1;10704;5361:02:00;7:00;39,6;2,3;2,25;16,097;15,871;69,5;980;-3;24,7;20,6;29,1;88,1;2;Period(Time);2;2;;
24.11.2021;17:30:00;PNS 18T DM-6.1;10704;5362:02:00;8:00;39,5;2,3;2,25;18,397;18,119;70,1;979;-2,8;24,9;20,6;29,2;89,9;2;Period(Time);2;2;;
24.11.2021;18:30:00;PNS 18T DM-6.1;10704;5363:02:00;9:00;39,4;2,3;2,24;20,697;20,363;70;979;-2,4;25,2;20,6;29,4;90;2;Period(Time);2;2;;
24.11.2021;19:30:00;PNS 18T DM-6.1;10704;5364:02:00;10:00;39,3;2,3;2,24;22,997;22,602;70,1;979;-1,7;25,2;20,6;29,2;88,1;2;Period(Time);2;2;;
24.11.2021;20:30:00;PNS 18T DM-6.1;10704;5365:02:00;11:00;39,3;2,3;2,23;25,297;24,836;69,5;979;-1,2;25,3;20,6;29,3;87,8;2;Period(Time);2;2;;
24.11.2021;21:30:00;PNS 18T DM-6.1;10704;5366:02:00;12:00;39,3;2,3;2,23;27,597;27,067;69,8;978;-0,9;25,5;20,6;29,3;90,1;2;Period(Time);2;2;;
24.11.2021;22:30:00;PNS 18T DM-6.1;10704;5367:02:00;13:00;39,2;2,3;2,23;29,897;29,294;69,5;978;-0,4;25,7;20,6;29,4;91,7;2;Period(Time);2;2;;
24.11.2021;23:30:00;PNS 18T DM-6.1;10704;5368:02:00;14:00;39,2;2,3;2,22;32,197;31,515;69,5;978;0,3;26,3;20,6;29,8;91,5;2;Period(Time);2;2;;
25.11.2021;0:30:00;PNS 18T DM-6.1;10704;5369:02:00;15:00;39,1;2,3;2,22;34,497;33,735;69,3;979;0,6;26,2;20,6;29,8;91,8;2;Period(Time);2;2;;
25.11.2021;1:30:00;PNS 18T DM-6.1;10704;5370:02:00;16:00;39,1;2,3;2,22;36,797;35,954;69,5;979;0,8;26,2;20,6;29,8;91,6;2;Period(Time);2;2;;
25.11.2021;2:30:00;PNS 18T DM-6.1;10704;5371:02:00;17:00;39,2;2,3;2,22;39,097;38,174;69,2;980;0,8;25,9;20,6;29,6;92,2;2;Period(Time);2;2;;
25.11.2021;3:30:00;PNS 18T DM-6.1;10704;5372:02:00;18:00;39,2;2,3;2,22;41,397;40,396;68,9;981;0,8;26,1;20,6;29,7;92,6;2;Period(Time);2;2;;
25.11.2021;4:30:00;PNS 18T DM-6.1;10704;5373:02:00;19:00;39,2;2,3;2,22;43,697;42,619;69;981;0,9;26;20,6;29,7;91,6;2;Period(Time);2;2;;
25.11.2021;5:30:00;PNS 18T DM-6.1;10704;5374:02:00;20:00;39,1;2,3;2,22;45,997;44,842;70,1;982;1;26,3;20,6;29,8;90,4;2;Period(Time);2;2;;
25.11.2021;6:30:00;PNS 18T DM-6.1;10704;5375:02:00;21:00;39,2;2,3;2,23;48,297;47,068;69,8;983;0,9;26,4;20,6;29,9;90,1;2;Period(Time);2;2;;
25.11.2021;7:30:00;PNS 18T DM-6.1;10704;5376:02:00;22:00;39,2;2,3;2,23;50,597;49,296;69,2;983;0,7;26,2;20,5;29,8;91,6;2;Period(Time);2;2;;
25.11.2021;8:30:00;PNS 18T DM-6.1;10704;5377:02:00;23:00;39,2;2,3;2,23;52,897;51,524;69,5;984;0,9;26,8;20,6;30,1;91,1;2;Period(Time);2;2;;
25.11.2021;9:25:03;PNS 18T DM-6.1;10704;5377:57:00;23:55;39,2;2,3;2,23;55,007;53,567;70,3;984;1,2;27,1;20,6;30,4;91;2;Period(Time);2;2;end;
25.11.2021;9:25:25;PNS 18T DM-6.1;10704;5377:57:00;23:55;39,2;2,3;2,24;55,007;53,567;70,3;982;-1,2;25,4;20,6;29,3;88,6;2;Period(Time);2;2;average values;
26.11.2021;9:24:35;PNS 18T DM-6.1;10704;5377:57:00;0:00;0;0;0;0;0;0;978;1,2;212,6;212,6;24,4;75,4;1;Period(Time);1;2;start of measurement;
26.11.2021;9:30:00;PNS 18T DM-6.1;10704;5377:57:00;0:00;0;0;0;0;0;0;977;1,3;26,7;21,1;24,8;75,1;1;Period(Time);1;2;start of sample;
26.11.2021;10:30:00;PNS 18T DM-6.1;10704;5378:57:00;1:00;38,3;2,3;2,21;2,297;2,206;65,1;977;1,5;24,6;20,6;26,2;74,7;1;Period(Time);1;2;;
26.11.2021;11:30:00;PNS 18T DM-6.1;10704;5379:57:00;2:00;38,7;2,3;2,2;4,597;4,411;64,4;977;1,8;25,1;20,6;28,6;74,6;1;Period(Time);1;2;;
26.11.2021;12:30:00;PNS 18T DM-6.1;10704;5380:57:00;3:00;38,7;2,3;2,2;6,897;6,614;64,6;976;2;26,2;20,6;29,8;75;1;Period(Time);1;2;;
26.11.2021;13:30:00;PNS 18T DM-6.1;10704;5381:57:00;4:00;38,8;2,3;2,2;9,197;8,817;64;976;1,9;26,7;20,7;30,2;77,3;1;Period(Time);1;2;;
26.11.2021;14:30:00;PNS 18T DM-6.1;10704;5382:57:00;5:00;38,7;2,3;2,2;11,497;11,021;65,4;976;1,8;26,7;20,6;30;78,9;1;Period(Time);1;2;;
26.11.2021;15:30:00;PNS 18T DM-6.1;10704;5383:57:00;6:00;38,7;2,3;2,2;13,797;13,226;64,8;977;1,9;27;20,6;30,1;78,9;1;Period(Time);1;2;;
26.11.2021;16:30:00;PNS 18T DM-6.1;10704;5384:57:00;7:00;38,7;2,3;2,21;16,097;15,431;64;977;1,9;26,9;20,6;30;79,8;1;Period(Time);1;2;;
26.11.2021;17:30:00;PNS 18T DM-6.1;10704;5385:57:00;8:00;38,7;2,3;2,21;18,397;17,638;65,7;977;1,8;27;20,6;30,1;82,2;1;Period(Time);1;2;;
26.11.2021;18:30:00;PNS 18T DM-6.1;10704;5386:57:00;9:00;38,7;2,3;2,21;20,697;19,846;65,4;978;1,8;27;20,6;30,1;82,8;1;Period(Time);1;2;;
26.11.2021;19:30:00;PNS 18T DM-6.1;10704;5387:57:00;10:00;38,7;2,3;2,21;22,997;22,056;65,4;978;1,7;27;20,6;30,1;83,9;1;Period(Time);1;2;;
26.11.2021;20:30:00;PNS 18T DM-6.1;10704;5388:57:00;11:00;38,7;2,3;2,21;25,297;24,264;65,7;978;1,9;27,1;20,6;30,2;82;1;Period(Time);1;2;;
26.11.2021;21:30:00;PNS 18T DM-6.1;10704;5389:57:00;12:00;38,7;2,3;2,21;27,597;26,473;66,3;979;1,9;27,2;20,6;30,2;83,3;1;Period(Time);1;2;;
26.11.2021;22:30:00;PNS 18T DM-6.1;10704;5390:57:00;13:00;38,7;2,3;2,21;29,897;28,683;65,4;979;2;27,3;20,6;30,3;83,3;1;Period(Time);1;2;;
26.11.2021;23:30:00;PNS 18T DM-6.1;10704;5391:57:00;14:00;38,8;2,3;2,21;32,197;30,894;66;980;2;27,4;20,6;30,4;84,3;1;Period(Time);1;2;;
27.11.2021;0:30:00;PNS 18T DM-6.1;10704;5392:57:00;15:00;38,8;2,3;2,21;34,497;33,107;66,3;980;1,8;27,3;20,6;30,3;86,7;1;Period(Time);1;2;;
27.11.2021;1:30:00;PNS 18T DM-6.1;10704;5393:57:00;16:00;38,8;2,3;2,21;36,797;35,319;66,2;980;2;27,5;20,6;30,4;85,3;1;Period(Time);1;2;;
27.11.2021;2:30:00;PNS 18T DM-6.1;10704;5394:57:00;17:00;38,8;2,3;2,21;39,097;37,53;66;981;2,1;27,3;20,6;30,3;86,4;1;Period(Time);1;2;;
27.11.2021;3:30:00;PNS 18T DM-6.1;10704;5395:57:00;18:00;38,9;2,3;2,21;41,397;39,744;66,8;980;1,8;26,9;20,6;30,1;90,7;1;Period(Time);1;2;;
27.11.2021;4:30:00;PNS 18T DM-6.1;10704;5396:57:00;19:00;38,9;2,3;2,21;43,697;41,956;66,8;980;1,8;27,1;20,6;30,1;92,2;1;Period(Time);1;2;;
27.11.2021;5:30:00;PNS 18T DM-6.1;10704;5397:57:00;20:00;38,9;2,3;2,21;45,997;44,167;66,6;980;2,1;27;20,6;30,1;88,5;1;Period(Time);1;2;;
27.11.2021;6:30:00;PNS 18T DM-6.1;10704;5398:57:00;21:00;38,9;2,3;2,21;48,297;46,376;67,1;980;2,2;26,9;20,7;30;86,8;1;Period(Time);1;2;;
27.11.2021;7:30:00;PNS 18T DM-6.1;10704;5399:57:00;22:00;38,9;2,3;2,21;50,597;48,586;67,1;980;2;26,8;20,6;30;86,2;1;Period(Time);1;2;;
27.11.2021;8:30:00;PNS 18T DM-6.1;10704;5400:57:00;23:00;38,8;2,3;2,21;52,897;50,796;66,8;980;2;26,5;20,6;29,8;85,5;1;Period(Time);1;2;;
27.11.2021;9:25:03;PNS 18T DM-6.1;10704;5401:52:00;23:55;38,9;2,3;2,21;55,007;52,824;66;980;2;26,4;20,6;29,7;84;1;Period(Time);1;2;end of sample;
27.11.2021;9:25:03;PNS 18T DM-6.1;10704;5401:52:00;23:55;38,8;2,3;2,21;55,007;52,824;66,3;979;1,9;26,8;20,6;29,9;83,1;1;Period(Time);1;2;average values;
27.11.2021;9:30:00;PNS 18T DM-6.1;10704;5401:52:00;0:00;0;0;0;0;0;0;980;1,9;29,9;19,7;29,2;82,9;2;Period(Time);2;2;start of sample;
27.11.2021;10:30:00;PNS 18T DM-6.1;10704;5402:52:00;1:00;38,9;2,3;2,21;2,297;2,208;63,8;979;1,9;25,8;20,6;29,2;81,5;2;Period(Time);2;2;;
27.11.2021;11:30:00;PNS 18T DM-6.1;10704;5403:52:00;2:00;38,9;2,3;2,21;4,597;4,422;63,7;979;1,2;25;20,6;29;81;2;Period(Time);2;2;;
27.11.2021;12:30:00;PNS 18T DM-6.1;10704;5404:52:00;3:00;38,9;2,3;2,21;6,897;6,635;64;978;1,1;25,6;20,6;29,3;81,8;2;Period(Time);2;2;;
27.11.2021;13:30:00;PNS 18T DM-6.1;10704;5405:52:00;4:00;38,9;2,3;2,21;9,197;8,845;64,6;976;1,1;25,6;20,6;29,7;82,8;2;Period(Time);2;2;;
27.11.2021;14:30:00;PNS 18T DM-6.1;10704;5406:52:00;5:00;38,9;2,3;2,21;11,497;11,054;64;975;0,9;25,7;20,6;29,9;84,3;2;Period(Time);2;2;;
27.11.2021;15:30:00;PNS 18T DM-6.1;10704;5407:52:00;6:00;38,9;2,3;2,21;13,797;13,263;64,3;975;0,7;25,7;20,6;29,6;85,6;2;Period(Time);2;2;;
27.11.2021;16:30:00;PNS 18T DM-6.1;10704;5408:52:00;7:00;38,9;2,3;2,21;16,097;15,472;64,6;974;0,5;25,5;20,6;29,3;88,4;2;Period(Time);2;2;;
27.11.2021;17:30:00;PNS 18T DM-6.1;10704;5409:52:00;8:00;39;2,3;2,21;18,397;17,681;65,2;973;0,2;25,3;20,6;29,1;91,3;2;Period(Time);2;2;;
27.11.2021;18:30:00;PNS 18T DM-6.1;10704;5410:52:00;9:00;38,9;2,3;2,21;20,697;19,886;64,9;972;0,4;25,1;20,6;29;93;2;Period(Time);2;2;;
27.11.2021;19:30:00;PNS 18T DM-6.1;10704;5411:52:00;10:00;38,8;2,3;2,2;22,997;22,089;64,3;971;0,5;24,7;20,6;28,7;93,2;2;Period(Time);2;2;;
27.11.2021;20:30:00;PNS 18T DM-6.1;10704;5412:52:00;11:00;38,9;2,3;2,2;25,297;24,29;64,1;971;0,6;24,7;20,6;28,8;93,7;2;Period(Time);2;2;;
27.11.2021;21:30:00;PNS 18T DM-6.1;10704;5413:52:00;12:00;38,8;2,3;2,2;27,597;26,584;64,6;970;1,2;25,1;20,6;28,9;93,8;2;Period(Time);2;2;;
27.11.2021;22:30:00;PNS 18T DM-6.1;10704;5414:52:00;13:00;38,8;2,3;2,19;29,897;28,775;65,2;970;1,7;25,5;20,6;29,2;93,9;2;Period(Time);2;2;;
27.11.2021;23:30:00;PNS 18T DM-6.1;10704;5415:52:00;14:00;38,8;2,3;2,19;32,197;30,963;65,2;970;2,1;25,6;20,6;29,2;93,3;2;Period(Time);2;2;;
28.11.2021;0:30:00;PNS 18T DM-6.1;10704;5416:52:00;15:00;38,7;2,3;2,19;34,497;33,15;64,1;970;2,1;25,7;20,6;29,3;94,3;2;Period(Time);2;2;;
28.11.2021;1:30:00;PNS 18T DM-6.1;10704;5417:52:00;16:00;38,7;2,3;2,19;36,796;35,337;64,9;970;2,3;25,8;20,6;29,4;95,1;2;Period(Time);2;2;;
28.11.2021;2:30:00;PNS 18T DM-6.1;10704;5418:52:00;17:00;38,7;2,3;2,18;39,096;37,52;64,6;970;2,7;26,2;20,6;29,6;95,3;2;Period(Time);2;2;;
28.11.2021;3:30:00;PNS 18T DM-6.1;10704;5419:52:00;18:00;38,6;2,3;2,18;41,396;39,701;64,6;970;2,9;26,1;20,6;29,5;95,1;2;Period(Time);2;2;;
28.11.2021;4:30:00;PNS 18T DM-6.1;10704;5420:52:00;19:00;38,6;2,3;2,18;43,696;41,879;64,9;970;3,3;26,3;20,6;29,6;94,7;2;Period(Time);2;2;;
28.11.2021;5:30:00;PNS 18T DM-6.1;10704;5421:52:00;20:00;38,5;2,3;2,18;45,996;44,055;65,2;970;3,6;26,8;20,6;29,8;94;2;Period(Time);2;2;;
28.11.2021;6:30:00;PNS 18T DM-6.1;10704;5422:52:00;21:00;38,6;2,3;2,17;48,296;46,228;64,9;970;4;26,9;20,6;29,9;93;2;Period(Time);2;2;;
28.11.2021;7:30:00;PNS 18T DM-6.1;10704;5423:52:00;22:00;38,5;2,3;2,17;50,596;48,399;64,9;971;4,4;26,9;20,6;29,9;90,4;2;Period(Time);2;2;;
28.11.2021;8:30:00;PNS 18T DM-6.1;10704;5424:52:00;23:00;38,5;2,3;2,17;52,896;50,571;65,7;971;4,5;27,1;20,6;30;89,8;2;Period(Time);2;2;;
28.11.2021;9:25:03;PNS 18T DM-6.1;10704;5425:47:00;23:55;38,5;2,3;2,17;55,007;52,565;65,2;972;4,5;27,6;20,6;30,2;89;2;Period(Time);2;2;end;
28.11.2021;9:25:25;PNS 18T DM-6.1;10704;5425:47:00;23:55;38,5;2,3;2,19;55,007;52,565;65,2;973;2;25,8;20,6;29,4;90,4;2;Period(Time);2;2;average values;
30.11.2021;9:19:22;PNS 18T DM-6.1;10704;5425:47:00;0:00;0;0;0;0;0;0;942;4,5;25,9;19,8;23,6;87,3;1;Period(Time);1;2;start of measurement;
30.11.2021;9:19:22;PNS 18T DM-6.1;10704;5425:47:00;0:00;0;0;0;0;0;0,3;942;4,5;25,9;19,8;23,4;87,3;1;Period(Time);1;2;start of sample;
30.11.2021;9:23:54;PNS 18T DM-6.1;10704;5425:52:00;0:04;36;2,26;2,06;0,17;0,156;62,7;941;4,5;25,2;20,6;23,8;87;1;Period(Time);1;2;cancelled by user;
30.11.2021;9:24:02;PNS 18T DM-6.1;10704;5425:52:00;0:04;36;2,26;2,06;0,17;0,156;63,2;941;4,5;25,2;20,6;23,8;87;1;Period(Time);1;2;average values;
30.11.2021;9:28:22;PNS 18T DM-6.1;10704;5425:52:00;0:00;0;0;0;0;0;0;942;4,3;25;20;24;87;1;Period(Time);1;2;start of measurement;
30.11.2021;9:30:00;PNS 18T DM-6.1;10704;5425:52:00;0:00;0;0;0;0;0;0,3;941;4,2;25,4;21,7;23,8;87,5;1;Period(Time);1;2;start of sample;
30.11.2021;10:30:00;PNS 18T DM-6.1;10704;5426:52:00;1:00;37,5;2,3;2,11;2,297;2,11;61,4;942;3,7;24;20,6;25,6;86,4;1;Period(Time);1;2;;
30.11.2021;11:30:00;PNS 18T DM-6.1;10704;5427:52:00;2:00;37,9;2,3;2,12;4,597;4,23;61;942;2,7;24,3;20,6;27,7;86,1;1;Period(Time);1;2;;
30.11.2021;12:30:00;PNS 18T DM-6.1;10704;5428:52:00;3:00;38,1;2,3;2,14;6,897;6,355;61,2;942;2,1;25;20,6;28,6;82,1;1;Period(Time);1;2;;
30.11.2021;13:30:00;PNS 18T DM-6.1;10704;5429:52:00;4:00;38,2;2,3;2,14;9,197;8,49;61,2;942;0,6;25,1;20,6;28,8;88,8;1;Period(Time);1;2;;
30.11.2021;14:30:00;PNS 18T DM-6.1;10704;5430:52:00;5:00;38,4;2,3;2,14;11,497;10,631;61,4;941;-0,3;24,9;20,6;28,8;92,7;1;Period(Time);1;2;;
30.11.2021;15:30:00;PNS 18T DM-6.1;10704;5431:52:00;6:00;38,5;2,3;2,14;13,797;12,776;62,3;941;-0,9;24,9;20,6;28,8;93,5;1;Period(Time);1;2;;
30.11.2021;16:30:00;PNS 18T DM-6.1;10704;5432:52:00;7:00;38,6;2,3;2,15;16,097;14,928;62;941;-1,6;24,7;20,6;28,6;91,5;1;Period(Time);1;2;;
30.11.2021;17:30:00;PNS 18T DM-6.1;10704;5433:52:00;8:00;38,7;2,3;2,16;18,397;17,091;62,9;942;-2,7;24,2;20,6;28,3;90,9;1;Period(Time);1;2;;
30.11.2021;18:30:00;PNS 18T DM-6.1;10704;5434:52:00;9:00;38,7;2,3;2,17;20,697;19,256;62,9;943;-2,9;24,5;20,6;28,4;90,3;1;Period(Time);1;2;;
30.11.2021;19:30:00;PNS 18T DM-6.1;10704;5435:52:00;10:00;38,7;2,3;2,17;22,997;21,425;62,3;944;-3;24,8;20,6;28,6;89,2;1;Period(Time);1;2;;
30.11.2021;20:30:00;PNS 18T DM-6.1;10704;5436:52:00;11:00;38,8;2,3;2,17;25,297;23,599;62,9;946;-3,1;24,6;20,6;28,6;89;1;Period(Time);1;2;;
30.11.2021;21:30:00;PNS 18T DM-6.1;10704;5437:52:00;12:00;38,7;2,3;2,18;27,597;25,776;62,9;947;-3,2;24,6;20,6;28,6;88,5;1;Period(Time);1;2;;
30.11.2021;22:30:00;PNS 18T DM-6.1;10704;5438:52:00;13:00;38,8;2,3;2,18;29,897;27,958;62,3;948;-3,4;24,4;20,6;28,5;87,1;1;Period(Time);1;2;;
30.11.2021;23:30:00;PNS 18T DM-6.1;10704;5439:52:00;14:00;38,8;2,3;2,19;32,197;30,144;62,9;949;-3,5;24,4;20,6;28,4;85,9;1;Period(Time);1;2;;
01.12.2021;0:30:00;PNS 18T DM-6.1;10704;5440:52:00;15:00;38,8;2,3;2,19;34,497;32,33;62,9;950;-3,4;24,7;20,6;28,6;87,9;1;Period(Time);1;2;;
01.12.2021;1:30:00;PNS 18T DM-6.1;10704;5441:52:00;16:00;38,7;2,3;2,18;36,797;34,514;62,6;951;-2,9;24,9;20,6;28,7;88,9;1;Period(Time);1;2;;
01.12.2021;2:30:00;PNS 18T DM-6.1;10704;5442:52:00;17:00;38,7;2,3;2,19;39,097;36,7;62,9;952;-2,6;25,2;20,6;28,9;87,8;1;Period(Time);1;2;;
01.12.2021;3:30:00;PNS 18T DM-6.1;10704;5443:52:00;18:00;38,8;2,3;2,19;41,397;38,889;63,2;953;-2,8;25;20,6;28,8;87,4;1;Period(Time);1;2;;
01.12.2021;4:30:00;PNS 18T DM-6.1;10704;5444:52:00;19:00;38,7;2,3;2,19;43,697;41,082;62,3;954;-3,1;24,7;20,6;28,6;89,6;1;Period(Time);1;2;;
01.12.2021;5:30:00;PNS 18T DM-6.1;10704;5445:52:00;20:00;38,8;2,3;2,19;45,997;43,275;63,2;954;-3,1;25;20,6;28,8;90,3;1;Period(Time);1;2;;
01.12.2021;6:30:00;PNS 18T DM-6.1;10704;5446:52:00;21:00;38,8;2,3;2,19;48,297;45,47;62,9;954;-3,2;24,9;20,6;28,7;88,5;1;Period(Time);1;2;;
01.12.2021;7:30:00;PNS 18T DM-6.1;10704;5447:52:00;22:00;38,8;2,3;2,2;50,597;47,674;63,2;955;-3,4;24,8;20,6;28,7;88,4;1;Period(Time);1;2;;
01.12.2021;8:30:00;PNS 18T DM-6.1;10704;5448:52:00;23:00;38,8;2,3;2,2;52,897;49,928;63,4;955;-3,5;25,1;20,6;28,8;87,6;1;Period(Time);1;2;;
01.12.2021;9:25:03;PNS 18T DM-6.1;10704;5449:47:00;23:55;38,8;2,3;2,2;55,007;52,002;63,7;956;-3,5;25,3;20,6;28,9;87,9;1;Period(Time);1;2;end of sample;
01.12.2021;9:25:03;PNS 18T DM-6.1;10704;5449:47:00;23:55;38,8;2,3;2,17;55,007;52,002;63,2;948;-2;24,7;20,6;28,5;88,6;1;Period(Time);1;2;average values;
01.12.2021;9:30:00;PNS 18T DM-6.1;10704;5449:47:00;0:00;0;0;0;0;0;0,6;957;-3,5;29;19,7;28,2;87,6;2;Period(Time);2;2;start of sample;
01.12.2021;10:30:00;PNS 18T DM-6.1;10704;5450:47:00;1:00;38,5;2,3;2,2;2,297;2,199;64,1;956;-3,5;24,9;20,6;28,5;87,1;2;Period(Time);2;2;;
01.12.2021;11:30:00;PNS 18T DM-6.1;10704;5451:47:00;2:00;38,6;2,3;2,2;4,597;4,402;63,2;957;-3,4;24,9;20,6;28,8;87;2;Period(Time);2;2;;
01.12.2021;12:30:00;PNS 18T DM-6.1;10704;5452:47:00;3:00;38,5;2,3;2,2;6,897;6,605;63,5;958;-3,3;25;20,6;28,9;87,2;2;Period(Time);2;2;;
01.12.2021;13:30:00;PNS 18T DM-6.1;10704;5453:47:00;4:00;38,6;2,3;2,21;9,197;8,811;63,2;958;-3,6;25;20,6;29;87;2;Period(Time);2;2;;
01.12.2021;14:30:00;PNS 18T DM-6.1;10704;5454:47:00;5:00;38,5;2,3;2,21;11,497;11,018;63,7;958;-3,5;24,9;20,6;28,9;84,4;2;Period(Time);2;2;;
01.12.2021;15:30:00;PNS 18T DM-6.1;10704;5455:47:00;6:00;38,6;2,3;2,21;13,797;13,227;63,7;959;-3,6;25,1;20,6;29,3;80;2;Period(Time);2;2;;
01.12.2021;16:30:00;PNS 18T DM-6.1;10704;5456:47:00;7:00;38,5;2,3;2,21;16,097;15,438;64,2;960;-3,8;25,5;20,6;29,7;80,8;2;Period(Time);2;2;;
01.12.2021;17:30:00;PNS 18T DM-6.1;10704;5457:47:00;8:00;38,6;2,3;2,21;18,397;17,653;63,7;960;-4;25,4;20,6;29,3;83,1;2;Period(Time);2;2;;
01.12.2021;18:30:00;PNS 18T DM-6.1;10704;5458:47:00;9:00;38,6;2,3;2,22;20,697;19,87;64;961;-4,1;25,3;20,6;29,2;84;2;Period(Time);2;2;;
01.12.2021;19:30:00;PNS 18T DM-6.1;10704;5459:47:00;10:00;38,6;2,3;2,22;22,997;22,091;63,7;961;-4,4;24,5;20,6;28,9;76,6;2;Period(Time);2;2;;
01.12.2021;20:30:00;PNS 18T DM-6.1;10704;5460:47:00;11:00;38,7;2,3;2,23;25,297;24,317;63,7;962;-4,9;23,9;20,6;28,5;72,3;2;Period(Time);2;2;;
01.12.2021;21:30:00;PNS 18T DM-6.1;10704;5461:47:00;12:00;38,7;2,3;2,23;27,597;26,549;63,5;963;-5,2;23,7;20,6;28,4;75,7;2;Period(Time);2;2;;
01.12.2021;22:30:00;PNS 18T DM-6.1;10704;5462:47:00;13:00;38,8;2,3;2,24;29,897;28,785;63,4;964;-5,6;23,5;20,6;28,3;79,5;2;Period(Time);2;2;;
01.12.2021;23:30:00;PNS 18T DM-6.1;10704;5463:47:00;14:00;38,9;2,3;2,24;32,197;31,025;64;965;-5,7;23,8;20,6;28,4;81;2;Period(Time);2;2;;
02.12.2021;0:30:00;PNS 18T DM-6.1;10704;5464:47:00;15:00;38,9;2,3;2,24;34,497;33,267;64;965;-5,9;23,6;20,6;28,3;80,3;2;Period(Time);2;2;;
02.12.2021;1:30:00;PNS 18T DM-6.1;10704;5465:47:00;16:00;38,8;2,3;2,25;36,797;35,512;64,3;966;-6;23,4;20,6;28,2;79,9;2;Period(Time);2;2;;
02.12.2021;2:30:00;PNS 18T DM-6.1;10704;5466:47:00;17:00;38,9;2,3;2,25;39,097;37,76;64,3;967;-6,1;23,6;20,6;28,3;79,9;2;Period(Time);2;2;;
02.12.2021;3:30:00;PNS 18T DM-6.1;10704;5467:47:00;18:00;38,9;2,3;2,25;41,397;40,008;64;967;-6,1;23,6;20,6;28,3;81;2;Period(Time);2;2;;
02.12.2021;4:30:00;PNS 18T DM-6.1;10704;5468:47:00;19:00;38,9;2,3;2,25;43,697;42,259;64,3;968;-6;23,7;20,6;28,3;81,8;2;Period(Time);2;2;;
02.12.2021;5:30:00;PNS 18T DM-6.1;10704;5469:47:00;20:00;38,9;2,3;2,25;45,997;44,509;64,6;969;-5,9;23,4;20,6;28,2;80,8;2;Period(Time);2;2;;
02.12.2021;6:30:00;PNS 18T DM-6.1;10704;5470:47:00;21:00;38,8;2,3;2,25;48,297;46,761;64;969;-5,9;23,4;20,6;28,1;78,1;2;Period(Time);2;2;;
02.12.2021;7:30:00;PNS 18T DM-6.1;10704;5471:47:00;22:00;38,9;2,3;2,25;50,597;49,013;64,9;970;-5,8;24,4;20,6;28,6;78,6;2;Period(Time);2;2;;
02.12.2021;8:30:00;PNS 18T DM-6.1;10704;5472:47:00;23:00;38,9;2,3;2,26;52,897;51,269;65,2;971;-6;24,7;20,6;28,8;80,2;2;Period(Time);2;2;;
02.12.2021;9:25:03;PNS 18T DM-6.1;10704;5473:42:00;23:55;39;2,3;2,26;55,007;53,339;65,2;971;-6;24,7;20,6;28,8;76,6;2;Period(Time);2;2;end;
02.12.2021;9:25:25;PNS 18T DM-6.1;10704;5473:42:00;23:55;39;2,3;2,28;55,007;53,339;64,6;964;-4,9;24,3;20,6;28,7;81;2;Period(Time);2;2;average values;
03.12.2021;9:17:39;PNS 18T DM-6.1;10704;5473:42:00;0:00;0;0;0;0;0;0,3;971;1,1;25,8;20,6;24;87,2;1;Period(Time);1;2;start of measurement;
03.12.2021;9:30:00;PNS 18T DM-6.1;10704;5473:42:00;0:00;0;0;0;0;0;0;971;1,1;25,5;21,4;24;87,4;1;Period(Time);1;2;start of sample;
03.12.2021;10:30:00;PNS 18T DM-6.1;10704;5474:42:00;1:00;37,8;2,3;2,19;2,297;2,195;62,3;971;1,2;24,7;20,6;25,6;86,4;1;Period(Time);1;2;;
03.12.2021;11:30:00;PNS 18T DM-6.1;10704;5475:42:00;2:00;38;2,3;2,2;4,597;4,396;60,7;971;1,3;25,2;20,6;28;86,1;1;Period(Time);1;2;;
03.12.2021;12:30:00;PNS 18T DM-6.1;10704;5476:42:00;3:00;38,1;2,3;2,19;6,897;6,591;61,5;972;1,6;26,2;20,6;29,2;82,5;1;Period(Time);1;2;;
